,year_month,us_state,make,phone_series,phone_launch_date,model_family,predecessor,successor,model_age_days,model_age_months,model,sku,sku_no_colour,colour,size,closing_subs_monthly,filed_claims,claims,claims_swap,claims_replacement,ir_rate_swap,ir_rate_replacement,ir_rate_monthly,churn_rate,churn
9468,2020-10-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,738,24,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1671,6.0,8.0,8.0,0.0,0.0,0.0,0.0047875523638539,0.052064631956912,87
9469,2020-11-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,768,25,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1575,8.0,7.0,7.0,0.0,0.0,0.0,0.0044444444444444,0.0577777777777778,91
9470,2020-12-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,799,26,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1492,4.0,4.0,4.0,0.0,0.0,0.0,0.002680965147453,0.0482573726541555,72
9471,2021-01-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,830,27,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1395,5.0,3.0,2.0,1.0,0.0,0.0,0.0021505376344086,0.0630824372759857,88
9472,2021-02-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,858,28,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1397,2.0,3.0,2.0,1.0,0.0,0.0,0.0021474588403722,0.050823192555476,71
9473,2021-03-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,889,29,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1556,2.0,2.0,2.0,0.0,0.0,0.0,0.0012853470437018,0.0482005141388175,75
9474,2021-04-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,919,30,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1771,4.0,3.0,3.0,0.0,0.0,0.0,0.0016939582156973,0.0468661773009599,83
9475,2021-05-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,950,31,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1914,3.0,3.0,3.0,0.0,0.0,0.0,0.0015673981191222,0.0585161964472309,112
9476,2021-06-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,980,32,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,2133,3.0,1.0,0.0,1.0,0.0,0.0,0.0004688232536333,0.0600093764650727,128
9477,2021-07-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1011,33,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,2088,5.0,5.0,4.0,1.0,0.0,0.0,0.0023946360153256,0.0723180076628352,151
9478,2021-08-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1042,34,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,2088,1.0,1.0,1.0,0.0,0.0,0.0,0.0004789272030651,0.0407088122605364,85
9479,2021-09-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1072,35,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,2096,4.0,3.0,2.0,1.0,0.0,0.0,0.0014312977099236,0.0586832061068702,123
9480,2021-10-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1103,36,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,2085,6.0,3.0,3.0,0.0,0.0,0.0,0.0014388489208633,0.0489208633093525,102
9481,2021-11-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1133,37,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1987,4.0,3.0,3.0,0.0,0.0,0.0,0.0015098137896326,0.0533467539003523,106
9482,2021-12-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1164,38,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1905,2.0,2.0,2.0,0.0,0.0,0.0,0.0010498687664042,0.0409448818897638,78
9483,2022-01-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1195,39,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1843,4.0,5.0,5.0,0.0,0.0,0.0,0.0027129679869777,0.0309278350515464,57
9484,2022-02-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1223,40,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1797,4.0,3.0,3.0,0.0,0.0,0.0,0.001669449081803,0.0250417362270451,45
9485,2022-03-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1254,41,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1743,2.0,2.0,2.0,0.0,0.0,0.0,0.0011474469305794,0.0304073436603557,53
9486,2022-04-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1284,42,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1656,7.0,6.0,6.0,0.0,0.0,0.0,0.0036231884057971,0.0513285024154589,85
9487,2022-05-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1315,43,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1545,4.0,2.0,2.0,0.0,0.0,0.0,0.001294498381877,0.0686084142394822,106
9488,2022-06-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1345,44,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1437,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.0010869629035773,-0.0001982231991135,0.0008887397044638,0.0744606819763396,107
9489,2022-07-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1376,45,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1356,2.0,2.0,1.0,1.0,0.0,0.0,0.0014749262536873,0.058259587020649,79
9490,2022-08-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1407,46,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1293,2.0,2.0,2.0,0.0,0.0,0.0,0.0015467904098994,0.0487238979118329,63
9491,2022-09-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1437,47,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1225,3.0,2.0,2.0,0.0,0.0,0.0,0.0016326530612244,0.0538775510204082,66
9492,2022-10-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1468,48,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1137,5.0,2.0,2.0,0.0,0.0,0.0,0.001759014951627,0.0756376429199648,86
9493,2022-11-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1498,49,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,1049,2.0503202005844128,1.0,1.0,0.0,0.0,0.0,0.0009532888465204,0.0838894184938036,88
9494,2022-12-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1529,50,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,954,1.0,2.0,2.0,0.0,0.0,0.0,0.0020964360587002,0.09958071278826,95
9495,2023-01-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1560,51,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,862,1.0,1.0,1.0,0.0,0.0,0.0,0.0011600928074245,0.106728538283063,92
9496,2023-02-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1588,52,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107969151670951,84
9497,2023-03-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1619,53,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,725,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.0021544354378491,-0.0003928920512085,0.0017615433866406,0.0731034482758621,53
9498,2023-04-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1649,54,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,691,1.0,2.0,2.0,0.0,0.0,0.0,0.0028943560057887,0.0506512301013025,35
9499,2023-05-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1680,55,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,646,2.0,2.0,1.0,1.0,0.0,0.0,0.0030959752321981,0.0712074303405573,46
9500,2023-06-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1710,56,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,608,3.0,1.0,1.0,0.0,0.0,0.0,0.0016447368421052,0.0641447368421053,39
9501,2023-07-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1741,57,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,524,1.0,1.2771189553144917,1.561965692440661,-0.2848467371262059,0.0029808505580928,-0.0005436006433706,0.0024372499147223,0.16030534351145,84
9502,2023-08-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1772,58,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232941176470588,99
9503,2023-09-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1802,59,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.127320954907162,48
9504,2023-10-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1833,60,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,341,2.0,2.0,1.0,1.0,0.0,0.0,0.0058651026392961,0.108504398826979,37
9505,2023-11-01,Texas,Apple,IPHONE XR,2018-10-24,APPLE IPHONE XR,APPLE IPHONE X,APPLE IPHONE 11,1863,61,IPHONE XR 64GB BLACK,IPHXR64BLK,IPHXR64,Black,64,326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460122699386503,15
9506,2019-01-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,132,4,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1420,4.0,3.918520405758549,3.0522656383898643,0.8662547673686687,0.0021494828439365,0.0006100385685694,0.002759521412506,0.0070422535211267,10
9507,2019-02-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,160,5,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1914,3.0,3.0380532556105297,2.55549898974013,0.4825542658703772,0.0013351614366458,0.0002521182162332,0.001587279652879,0.0094043887147335,18
9508,2019-03-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,191,6,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2141,8.0,7.440389006350625,5.0393322329888015,2.4010567733618347,0.0023537282732315,0.0011214650973198,0.0034751933705514,0.0084072863148061,18
9509,2019-04-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,221,7,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2222,5.0,4.798987555906567,3.5490322870395983,1.24995526886696,0.0015972242515929,0.0005625361246025,0.0021597603761955,0.0108010801080108,24
9510,2019-05-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,252,8,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2274,5.0,4.798987555906567,3.5490322870395983,1.24995526886696,0.0015607002141774,0.0005496725017005,0.0021103727158779,0.0136323658751099,31
9511,2019-06-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,282,9,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2287,4.0,3.918520405758549,3.0522656383898643,0.8662547673686687,0.0013346154955793,0.0003787734006859,0.0017133888962652,0.0179274158285964,41
9512,2019-07-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,313,10,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2291,2.0,2.1575861054625105,2.058732341090395,0.0988537643720856,0.000898617346613,4.314874045049568e-05,0.0009417660870635,0.0226975120034919,52
9513,2019-08-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,344,11,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2325,3.0,3.0380532556105297,2.55549898974013,0.4825542658703772,0.0010991393504258,0.0002075502218797,0.0013066895723056,0.0124731182795699,29
9514,2019-09-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,374,12,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2292,9.0,8.320856156498643,5.536098881638536,2.7847572748601257,0.0024154009082192,0.0012149900850175,0.0036303909932367,0.0157068062827225,36
9515,2019-10-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,405,13,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2282,7.0,6.559921856202606,4.542565584339068,2.017356271863544,0.0019906071798155,0.0008840299175563,0.0028746370973718,0.0061349693251533,14
9516,2019-11-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,435,14,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2231,4.0,3.918520405758549,3.0522656383898643,0.8662547673686687,0.0013681154811249,0.0003882809356202,0.0017563964167452,0.0224114746750336,50
9517,2019-12-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,466,15,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2174,5.0,4.798987555906567,3.5490322870395983,1.24995526886696,0.0016324895524561,0.0005749564254217,0.0022074459778779,0.0248390064397424,54
9518,2020-01-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,497,16,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2171,7.0,6.559921856202606,4.542565584339068,2.017356271863544,0.0020923839633068,0.0009292290519868,0.0030216130152936,0.0087517273146015,19
9519,2020-02-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,526,17,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2158,5.0,4.798987555906567,3.5490322870395983,1.24995526886696,0.0016445932748098,0.0005792193090208,0.0022238125838306,0.0088044485634847,19
9520,2020-03-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,557,18,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2136,5.0,2.0,2.0,0.0,0.0,0.0,0.0009363295880149,0.0093632958801498,20
9521,2020-04-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,587,19,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2113,7.0,9.0,9.0,0.0,0.0,0.0,0.0042593469001419,0.0099384761003312,21
9522,2020-05-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,618,20,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2149,8.0,8.0,7.0,1.0,0.0,0.0,0.0037226617031177,0.0046533271288971,10
9523,2020-06-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,648,21,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2220,9.0,11.0,10.0,1.0,0.0004504504504504,0.0,0.0049549549549549,0.0054054054054054,12
9524,2020-07-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,679,22,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2239,10.0,16.0,16.0,0.0,0.0044662795891022,0.0,0.0071460473425636,0.0102724430549352,23
9525,2020-08-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,710,23,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2226,11.0,14.0,12.0,2.0,0.0035938903863432,0.0008984725965858,0.0062893081761006,0.0085354896675651,19
9526,2020-09-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,740,24,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2190,17.0,6.0,5.0,1.0,0.0,0.0,0.0027397260273972,0.0150684931506849,33
9527,2020-10-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,771,25,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2166,15.0,15.0,15.0,0.0,0.0032317636195752,0.0,0.0069252077562326,0.007848568790397,17
9528,2020-11-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,801,26,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,2065,9.0,11.0,11.0,0.0,0.0033898305084745,0.0,0.0053268765133171,0.0290556900726392,60
9529,2020-12-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,832,27,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1971,9.0,8.0,8.0,0.0,0.0015220700152207,0.0,0.0040588533739218,0.0324708269913749,64
9530,2021-01-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,863,28,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1855,7.0,9.0,9.0,0.0,0.0,0.0,0.0048517520215633,0.045822102425876,85
9531,2021-02-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,891,29,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1720,7.0,10.0,9.0,1.0,0.0,0.0,0.005813953488372,0.05,86
9532,2021-03-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,922,30,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1595,7.0,7.0,7.0,0.0,0.0,0.0,0.0043887147335423,0.0457680250783699,73
9533,2021-04-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,952,31,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1521,8.0,7.0,6.0,1.0,0.0,0.0,0.0046022353714661,0.029585798816568,45
9534,2021-05-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,983,32,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1469,1.0,1.0,1.0,0.0,0.0,0.0,0.0006807351940095,0.021783526208305,32
9535,2021-06-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1013,33,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1429,5.0,6.0,5.0,1.0,0.0,0.0,0.0041987403778866,0.0209937018894332,30
9536,2021-07-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1044,34,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1388,3.0,5.0,5.0,0.0,0.0,0.0,0.0036023054755043,0.0237752161383285,33
9537,2021-08-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1075,35,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1358,6.0,6.0,6.0,0.0,0.0,0.0,0.0044182621502209,0.01620029455081,22
9538,2021-09-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1105,36,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1334,4.0,8.0,8.0,0.0,0.0,0.0,0.0059970014992503,0.0112443778110945,15
9539,2021-10-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1136,37,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1298,3.0,3.0,3.0,0.0,0.0,0.0,0.0023112480739599,0.0154083204930663,20
9540,2021-11-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1166,38,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1274,1.0,2.0,2.0,0.0,0.0,0.0,0.0015698587127158,0.0117739403453689,15
9541,2021-12-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1197,39,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1242,2.0,3.0,3.0,0.0,0.0,0.0,0.002415458937198,0.0112721417069243,14
9542,2022-01-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1228,40,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1212,4.0,3.0,3.0,0.0,0.0,0.0,0.0024752475247524,0.014026402640264,17
9543,2022-02-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1256,41,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1182,8.0,5.0,5.0,0.0,0.0,0.0,0.0042301184433164,0.0160744500846024,19
9544,2022-03-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1287,42,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1151,4.0,6.0,6.0,0.0,0.0,0.0,0.0052128583840139,0.0147697654213727,17
9545,2022-04-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1317,43,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1134,10.0,3.0,3.0,0.0,0.0,0.0,0.0026455026455026,0.0070546737213403,8
9546,2022-05-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1348,44,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1107,4.0,3.918520405758549,3.0522656383898643,0.8662547673686687,0.0027572408657541,0.0007825246317693,0.0035397654975235,0.006323396567299,7
9547,2022-06-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1378,45,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1081,3.0,3.0,3.0,0.0,0.0,0.0,0.0027752081406105,0.0129509713228492,14
9548,2022-07-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1409,46,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1060,2.0,1.0,1.0,0.0,0.0,0.0,0.000943396226415,0.0132075471698113,14
9549,2022-08-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1440,47,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1040,6.0,2.0,2.0,0.0,0.0,0.0,0.0019230769230769,0.0086538461538461,9
9550,2022-09-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1470,48,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,1024,2.9932440788893704,2.0,2.0,0.0,0.0,0.0,0.001953125,0.009765625,10
9551,2022-10-01,California,Apple,IPHONE XS,2018-09-21,APPLE IPHONE XS,APPLE IPHONE X,APPLE IPHONE 11 PRO,1501,49,IPHONE XS 256GB GOLD,IPHXS256GLD,IPHXS256,Gold,256,993,4.0,4.0,4.0,0.0,0.0,0.0,0.0040281973816717,0.0151057401812689,15
